id,REGIO_CODE,REGIO_NAAM,jrstatcode,rubriek,geometry,"Ervaren gezondheid (Goed / zeer goed, %)",Instroomleeftijd wlz (mediaan)
cbs_gemeente_2020_gegeneraliseerd.1,GM0003,Appingedam,2020GM0003,gemeente,"MULTIPOLYGON (((6.885405112611995 53.345128025160705, 6.875429250375305 53.34735042366612, 6.8743699206947255 53.34604127309743, 6.8755401546035495 53.34544008230718, 6.87380413150147 53.342957735412256, 6.866854545361642 53.34204365668617, 6.850535163481839 53.34472943643565, 6.842859650617669 53.34488303722983, 6.8417384001500325 53.34554146507456, 6.836017404757654 53.34460018868724, 6.834298824906102 53.34330813545796, 6.833158862500993 53.34184762333735, 6.834560243532618 53.33468983125422, 6.836221174198339 53.33420066635056, 6.838927075343205 53.330557573559595, 6.838148373365665 53.32942547452457, 6.835857243305313 53.32911875563561, 6.834529673878708 53.32809258450083, 6.834398991774424 53.327085143433045, 6.831991687461515 53.32728812092427, 6.823612920387738 53.328090915887636, 6.818380224734051 53.32667575725264, 6.815438076978232 53.32678040531795, 6.815210397801017 53.32576542909722, 6.810832568888337 53.32515997177844, 6.81068873668058 53.32631275072749, 6.807382943369128 53.32589603199006, 6.807041657047329 53.32420632556768, 6.8044754224895785 53.32377039438874, 6.806603676756315 53.32145867588044, 6.804294990122855 53.320419943537765, 6.8058276628781345 53.31702940909674, 6.803527802891792 53.31597630944613, 6.808051568950772 53.311677575637894, 6.806581502693946 53.311034350385974, 6.807608526165834 53.31012653116067, 6.8082710218416 53.3104010545772, 6.811603682554397 53.30621872553507, 6.807369300152988 53.30479173163032, 6.814344535511114 53.29759165882629, 6.8143549627589755 53.297579848854426, 6.816649280263666 53.295182075764835, 6.825161618657369 53.297622291449315, 6.828072441624234 53.291091824045324, 6.838278388024862 53.290348174953195, 6.845805573318343 53.29012599149055, 6.85149325795276 53.29678650716487, 6.86025443192634 53.2963257289918, 6.860723181893146 53.294986974466475, 6.873222322862168 53.296493755593794, 6.874566666176057 53.29561145267008, 6.877568109693097 53.29648904556554, 6.879608931773626 53.29784965391204, 6.886631142973653 53.298274838521955, 6.887377046721197 53.29788200261693, 6.8881607716907025 53.30965499089809, 6.885402150158962 53.31001149698941, 6.884712884958555 53.31143644545327, 6.884707316380147 53.31144944122251, 6.8830061142343935 53.31641046485238, 6.883179299846358 53.319296930308646, 6.883415755530069 53.323200124647585, 6.881897472164494 53.32820388995433, 6.881864451603754 53.32829299628169, 6.883528130456544 53.33655916615371, 6.882550595167357 53.33804134013442, 6.884315639526546 53.341001137705135, 6.885504592486021 53.341397263855384, 6.885405112611995 53.345128025160705)))",59.7,
cbs_gemeente_2020_gegeneraliseerd.2,GM0010,Delfzijl,2020GM0010,gemeente,"MULTIPOLYGON (((6.86108437837455 53.41225185411524, 6.84371794941945 53.4224195724282, 6.79245506450601 53.403595939952645, 6.77716633992932 53.39796544202946, 6.780548876288603 53.39248837134485, 6.797175661348994 53.37557056011694, 6.795477239113181 53.37495328186627, 6.799037558894047 53.3723556799073, 6.797887509047327 53.3716363844841, 6.803524074880086 53.368483122366804, 6.800842044401499 53.3660885918933, 6.811642602896564 53.36002392159642, 6.81600461482313 53.36160768020052, 6.818281296862192 53.359753927598305, 6.819222104684944 53.36014150847869, 6.821200140953492 53.35972505642817, 6.822394523629572 53.36047823702628, 6.824124467727545 53.35807413312849, 6.82513614208753 53.358155320307155, 6.826078989041785 53.35604848079827, 6.824180408372996 53.352581575624015, 6.823639243732733 53.34931527359033, 6.825776442717716 53.34736064681877, 6.83113017661604 53.34776196536541, 6.834298824906102 53.34330813545796, 6.836017404757654 53.34460018868724, 6.8417384001500325 53.34554146507456, 6.842859650617669 53.34488303722983, 6.850535163481839 53.34472943643565, 6.866854545361642 53.34204365668617, 6.87380413150147 53.342957735412256, 6.8755401546035495 53.34544008230718, 6.8743699206947255 53.34604127309743, 6.875429250375305 53.34735042366612, 6.885405112611995 53.345128025160705, 6.885504592486021 53.341397263855384, 6.884315639526546 53.341001137705135, 6.882550595167357 53.33804134013442, 6.883528130456544 53.33655916615371, 6.881864451603754 53.32829299628169, 6.881897472164494 53.32820388995433, 6.883415755530069 53.323200124647585, 6.883179299846358 53.319296930308646, 6.8830061142343935 53.31641046485238, 6.884707316380147 53.31144944122251, 6.884712884958555 53.31143644545327, 6.885402150158962 53.31001149698941, 6.8881607716907025 53.30965499089809, 6.887377046721197 53.29788200261693, 6.889726432131921 53.2927379956757, 6.890767452633334 53.2905338922897, 6.889239077541982 53.28981993022951, 6.8912706424199275 53.28692055866748, 6.893112061038553 53.28779193656008, 6.895596452728207 53.28591758730709, 6.887471895888262 53.281691868176694, 6.887332782941902 53.27917884773045, 6.899089805632038 53.2794664310691, 6.909082469569146 53.27900012450638, 6.908142462573452 53.27001975868051, 6.910202267097914 53.26844549519035, 6.909336631145535 53.26355892399164, 6.912149787697985 53.26348521560135, 6.911343595296432 53.25198626576897, 6.90925581303282 53.24351827123046, 6.911344191478534 53.24301546694541, 6.9139534531407465 53.2428356409482, 6.9161482229158 53.24361832299616, 6.921720602660439 53.23918011343877, 6.928591183732536 53.23707549413365, 6.937603451722107 53.24424927043228, 6.94250643228316 53.24204335356122, 6.9449903679465335 53.24361477448942, 6.946136336825242 53.248973731766576, 6.952230804243922 53.25649864195931, 6.997011603999744 53.267128941220285, 7.013228521828271 53.26684043079256, 7.012605306417635 53.260638249479896, 7.01329591355927 53.26070173833862, 7.021847250229812 53.253236844473236, 7.031597992207421 53.25613194368616, 7.034596275625502 53.25842273748206, 7.040306915069882 53.25983663279587, 7.05742082459677 53.24734026926094, 7.059440880556946 53.24822793770814, 7.0675030708545705 53.24239159566429, 7.0794307738379185 53.24817720883572, 7.07663256537422 53.24969943911266, 7.083943286570979 53.25434779302344, 7.093249678240909 53.25714430046499, 7.084620703091818 53.261564501861564, 7.078331384226018 53.26658129612495, 7.0783227783352025 53.270748148902925, 7.0809055180805345 53.27739748164737, 7.082165327404329 53.2781295493513, 7.082020896233516 53.279336203531116, 7.0852425360009015 53.28250827988205, 7.082503770418713 53.29123433541482, 7.084168106908658 53.29755956068468, 7.08489686288149 53.298010867774906, 7.0854979890276715 53.29775022153175, 7.090353600898145 53.30053372627374, 7.095629778043137 53.30473745356864, 7.098375655655184 53.305050538116724, 7.099966264667065 53.307900486174155, 7.098378794405072 53.308725801403625, 7.094288885406465 53.307862675122095, 7.092207149619441 53.3072023403558, 7.092235138327667 53.30548742772734, 7.086251092330669 53.30415844030163, 7.080605243380779 53.303686222610416, 7.076718264911997 53.30027767786386, 7.070203569200522 53.30024432756421, 7.068193462430617 53.29975706223283, 7.047502913743303 53.29956734468517, 7.044783942915738 53.30135003180832, 7.039185220250808 53.302399695146356, 7.037585231264092 53.3042679995463, 7.030987574783325 53.30259131104349, 7.026994960827917 53.30245924483204, 7.010292990998865 53.30612373424932, 7.009785066066407 53.306526527866986, 7.012914188740659 53.31124452560414, 7.010233835389933 53.31578876906, 7.009225462494142 53.31542595850553, 7.010671249376228 53.313797455111526, 7.000589690119271 53.30942443974934, 6.996277472922153 53.31166519308958, 6.979354740000261 53.31633292769886, 6.975046201703317 53.316960607710584, 6.968314825735722 53.319004824505065, 6.962911233988009 53.31885876736991, 6.958122598525842 53.320604722533886, 6.9498752035164655 53.32206578319966, 6.93592717470234 53.32632994954368, 6.93180427538509 53.32622673708201, 6.930475490497225 53.32715520106822, 6.928121644150256 53.32768996432246, 6.928693450476846 53.32909269021852, 6.93116562001109 53.33212200993535, 6.934314148179742 53.33307490803506, 6.939683884226365 53.32816760259666, 6.940522424327958 53.32830535017983, 6.946087213252144 53.32486064335434, 6.952159315947655 53.32329765939923, 6.970371253775965 53.320801627832886, 6.987633129484737 53.31640004409482, 6.992912755646442 53.315756504227124, 7.003603762860684 53.31612245030449, 7.004972945974024 53.31711709227256, 6.996464486297091 53.31671528422776, 6.988880616268563 53.31731937682602, 6.970271001301884 53.32177695224735, 6.9490581082578355 53.32660883961942, 6.950792313081565 53.32985405494401, 6.945363373146561 53.332354051659884, 6.936118534435001 53.33485443159689, 6.933949322822023 53.334974055936904, 6.932177471010674 53.334577906247105, 6.930484518253118 53.3348620785247, 6.9299419636117685 53.33548339825159, 6.918880482917058 53.34217730857603, 6.913038982377822 53.34460151407876, 6.908526288342921 53.34724802441756, 6.902085945853034 53.347509866884465, 6.897126101216159 53.35558342225658, 6.896172340620871 53.35907207400663, 6.896448568503884 53.361892997666175, 6.895024828827018 53.3632686760021, 6.894513234866761 53.365139376421745, 6.895590354473621 53.369669709857064, 6.893202882849302 53.371311574775056, 6.889000969634948 53.38028017592446, 6.8886612117653465 53.38369982574572, 6.890576348765647 53.38886780963308, 6.889170400867988 53.39126917243087, 6.885257515650035 53.3924490010364, 6.885423367980192 53.39351607327233, 6.888058132393309 53.395958873063385, 6.878962827424862 53.40515386964774, 6.87421074676942 53.408033793239355, 6.872859382783553 53.40795557578119, 6.86108437837455 53.41225185411524)))",67.7,
cbs_gemeente_2020_gegeneraliseerd.4,GM0024,Loppersum,2020GM0024,gemeente,"MULTIPOLYGON (((6.783964449967705 53.40973711884604, 6.782064456811706 53.41061285239481, 6.778614203621104 53.41078838418796, 6.770103834970088 53.40355759763591, 6.756725889767556 53.3984482932232, 6.755103724508503 53.39800410843523, 6.754129714117525 53.397792453808876, 6.7526262898370835 53.39695439616105, 6.7523664909379 53.396843911486236, 6.748255822688516 53.39497120737292, 6.739210482575182 53.388122238437035, 6.729808675536221 53.381177382667744, 6.715383010750352 53.37342929073944, 6.711870638298804 53.37129842444838, 6.70877788468214 53.36911573655707, 6.7076664075391115 53.36902867712274, 6.702067719180997 53.366678361863585, 6.697048058549444 53.36290833090569, 6.691647336697397 53.36554952888609, 6.6845460013871705 53.36694850395805, 6.677910021192792 53.36717705953402, 6.6757407451429245 53.366912491741104, 6.674875608520048 53.36567035101889, 6.672006144458016 53.36504199413326, 6.669003570049826 53.365237755312194, 6.664214464793727 53.36699533304897, 6.657361186770768 53.36629886599925, 6.6511836532497774 53.364632691387655, 6.647484939182624 53.36456875542173, 6.645026047908277 53.36643718450922, 6.64218146003973 53.3656569742696, 6.642391500358549 53.363800050895165, 6.637001475762953 53.362860923249215, 6.635613217887344 53.3628260464489, 6.636861372121138 53.3605011332875, 6.635954347052607 53.36031966295926, 6.634659746556297 53.362712515551, 6.630397017738753 53.36259685140293, 6.628159579292361 53.36158456728577, 6.62653890438214 53.360887299457296, 6.626147624049698 53.35824583718123, 6.627741716059323 53.35229736098214, 6.625892201543754 53.35070813377675, 6.6224986830006 53.35065185029713, 6.6154245049088045 53.34919848564266, 6.606091814135789 53.34891962532994, 6.605769289725868 53.35011688871752, 6.603133508315785 53.34992190118735, 6.595831009606627 53.347141282133485, 6.601448577827749 53.340423552923056, 6.604694445573252 53.34080458285935, 6.605365768405841 53.33751569716741, 6.594659902221219 53.33639243478096, 6.592621783870462 53.33571581456858, 6.595136106543494 53.335404916636925, 6.598021402446364 53.33549484120993, 6.601710583327661 53.329398864018195, 6.6052715816950025 53.33038344989574, 6.610193547180708 53.33011462926372, 6.614335432112931 53.325202969988396, 6.613005832208385 53.32321737151525, 6.619862340179119 53.31442815342732, 6.637330422460573 53.314462489808044, 6.641977937755678 53.309251390237264, 6.6451547034305465 53.30840905688824, 6.650369245673483 53.30920589353956, 6.65405343654024 53.30864456936206, 6.654781385257596 53.30842293567114, 6.660766039145906 53.306692763863886, 6.676826506037033 53.303870265068554, 6.689735522555917 53.29753953074158, 6.709229323729542 53.31003197050278, 6.718106230765284 53.30783953684172, 6.7243509481454184 53.30553893162067, 6.729448702596247 53.30535388767738, 6.7329007846850075 53.3114087884029, 6.737607315453389 53.31279473596087, 6.7404669680491205 53.31217948280681, 6.7426815411584125 53.31101974903042, 6.747948338340199 53.31178104470886, 6.749301414945819 53.30997190502012, 6.7464665184619905 53.30853717131326, 6.744792157265174 53.30775363229409, 6.748048261045544 53.302968920154704, 6.75308146575239 53.298847065997336, 6.755538595159816 53.29963372882928, 6.760683718487712 53.2952361807194, 6.76462057565645 53.298134357207736, 6.772183000162797 53.29171940577235, 6.770024847931894 53.29076689588061, 6.772309461406008 53.28779264354789, 6.769136878620873 53.286625530554446, 6.7725267920285965 53.28308659506244, 6.814344535511114 53.29759165882629, 6.807369300152988 53.30479173163032, 6.811603682554397 53.30621872553507, 6.8082710218416 53.3104010545772, 6.807608526165834 53.31012653116067, 6.806581502693946 53.311034350385974, 6.808051568950772 53.311677575637894, 6.803527802891792 53.31597630944613, 6.8058276628781345 53.31702940909674, 6.804294990122855 53.320419943537765, 6.806603676756315 53.32145867588044, 6.8044754224895785 53.32377039438874, 6.807041657047329 53.32420632556768, 6.807382943369128 53.32589603199006, 6.81068873668058 53.32631275072749, 6.810832568888337 53.32515997177844, 6.815210397801017 53.32576542909722, 6.815438076978232 53.32678040531795, 6.818380224734051 53.32667575725264, 6.823612920387738 53.328090915887636, 6.831991687461515 53.32728812092427, 6.834398991774424 53.327085143433045, 6.834529673878708 53.32809258450083, 6.835857243305313 53.32911875563561, 6.838148373365665 53.32942547452457, 6.838927075343205 53.330557573559595, 6.836221174198339 53.33420066635056, 6.834560243532618 53.33468983125422, 6.833158862500993 53.34184762333735, 6.834298824906102 53.34330813545796, 6.83113017661604 53.34776196536541, 6.825776442717716 53.34736064681877, 6.823639243732733 53.34931527359033, 6.824180408372996 53.352581575624015, 6.826078989041785 53.35604848079827, 6.82513614208753 53.358155320307155, 6.824124467727545 53.35807413312849, 6.822394523629572 53.36047823702628, 6.821200140953492 53.35972505642817, 6.819222104684944 53.36014150847869, 6.818281296862192 53.359753927598305, 6.81600461482313 53.36160768020052, 6.811642602896564 53.36002392159642, 6.800842044401499 53.3660885918933, 6.803524074880086 53.368483122366804, 6.797887509047327 53.3716363844841, 6.799037558894047 53.3723556799073, 6.795477239113181 53.37495328186627, 6.797175661348994 53.37557056011694, 6.780548876288603 53.39248837134485, 6.77716633992932 53.39796544202946, 6.79245506450601 53.403595939952645, 6.788057965512778 53.40785013659509, 6.783983956976741 53.40747219325699, 6.783964449967705 53.40973711884604)))",68.0,87.0
cbs_gemeente_2020_gegeneraliseerd.5,GM0034,Almere,2020GM0034,gemeente,"MULTIPOLYGON (((5.267984044295519 52.42736534803795, 5.258424193010011 52.43542548079358, 5.2299258553852725 52.42477762327358, 5.232341938933709 52.42490963930689, 5.228473927782828 52.42062947449211, 5.224387201438355 52.41912472402326, 5.22459486940843 52.41802586282488, 5.219979682530997 52.418348135382544, 5.220518645339357 52.417749652131384, 5.2169680106260685 52.416433241722935, 5.208964406145658 52.416373358981204, 5.220008454863704 52.42034541883615, 5.219323422312686 52.420860993475, 5.205981328078056 52.416045640837304, 5.169642891076719 52.40277017821289, 5.161680495461235 52.39983000579945, 5.1618221057512805 52.39962194485366, 5.161485664340721 52.39942507767384, 5.158376822587632 52.39489537470601, 5.1565431405239135 52.39300680378178, 5.1289418555530855 52.38288668173965, 5.1246769735578255 52.3807866324984, 5.123015236764748 52.379195810406934, 5.122191319157659 52.37724039046614, 5.1225275651650435 52.37507659610079, 5.131205730177514 52.36551217468731, 5.132818670252041 52.35706681816708, 5.134238809182836 52.347526515244375, 5.133212571848836 52.347257900948044, 5.1337382691667965 52.34407705168259, 5.130969732560916 52.34334029874041, 5.131181211741118 52.34271697164432, 5.134617070789963 52.341100194494935, 5.132359751946411 52.338091836835275, 5.130813401725742 52.33813792365097, 5.131773919405919 52.33731101655042, 5.134160332619163 52.337993299329625, 5.1361354393029375 52.33753105311237, 5.138742560683565 52.335368671516264, 5.142954346908096 52.332955795067974, 5.144957920837273 52.33159803573437, 5.143611338706852 52.32963989066401, 5.141319580816963 52.32826616265086, 5.139217168058697 52.32803549819077, 5.136960064626582 52.32938054069289, 5.139746913478547 52.326890178842355, 5.138324338341362 52.32590170210217, 5.138822564174179 52.3255185225306, 5.14047637509197 52.32635203813777, 5.14466452382691 52.323865750454935, 5.144803823842283 52.327072842682, 5.149129716309559 52.32911166923692, 5.1566985963592185 52.329082014916864, 5.166858579968467 52.331862940025644, 5.184233019066256 52.335317959751805, 5.195178860142539 52.3364947950251, 5.204784722507751 52.33549874131629, 5.206012938685141 52.3343469058903, 5.206361250923248 52.333271762942395, 5.208654725712508 52.33246672787057, 5.2103767214300705 52.3338128753443, 5.213020111103613 52.33285370818018, 5.212604009274124 52.33008273880051, 5.21602573805319 52.329517436004224, 5.2197317614075285 52.33049850326106, 5.218585753720471 52.33036648479611, 5.217844403101709 52.330616480704805, 5.2167648995420945 52.330156699672564, 5.215723816679576 52.33129382547056, 5.218352558166232 52.33223423815083, 5.2190550567184895 52.33123053866023, 5.220265879293953 52.3318089132613, 5.219053232238894 52.33308061014534, 5.219365289837896 52.3337064639002, 5.22014136788204 52.33397040068773, 5.220913719624256 52.333815657289236, 5.22159006242185 52.333093720423975, 5.221259641921691 52.332353964224986, 5.220254722769494 52.33253981204268, 5.220551389272126 52.332097924239584, 5.220886295717378 52.33180828089635, 5.220856577569457 52.33145154077772, 5.221265728170322 52.33135933442836, 5.222958462073158 52.33197763182675, 5.223393432395506 52.33191640741156, 5.223461119476467 52.33208465280451, 5.239766798761045 52.32926917169591, 5.268451379561701 52.3224249191859, 5.28435023798437 52.317380272841, 5.298217946287094 52.31212901134952, 5.3154543117538005 52.30440874920116, 5.313412754972857 52.30337330477386, 5.313903229449787 52.30310086426067, 5.317172333621012 52.30356476882693, 5.332950205557036 52.31390127819742, 5.333504827077371 52.31427371533143, 5.344923444652455 52.309939004330495, 5.351501024581248 52.30923544274142, 5.379156126093413 52.31410864657128, 5.301244499218849 52.38198643651227, 5.302011984532994 52.38231451360488, 5.31303948313844 52.3862527764326, 5.313516994501002 52.38574141319169, 5.332933997846979 52.392772760625334, 5.332369857429808 52.39324633291578, 5.339353278149389 52.39581277278671, 5.346371308480519 52.39611359697568, 5.348168362396807 52.3970283211332, 5.3507724036218525 52.400208678682596, 5.349514176007862 52.401467949322395, 5.343710279279645 52.40124218798049, 5.333155162167501 52.406321872660214, 5.2758123672008885 52.423316919056866, 5.267984044295519 52.42736534803795)))",66.8,79.0
cbs_gemeente_2020_gegeneraliseerd.6,GM0037,Stadskanaal,2020GM0037,gemeente,"MULTIPOLYGON (((7.010133386196172 53.073701699220166, 7.000809752306107 53.063306629738186, 6.994928875841654 53.05684252001406, 6.99291012149934 53.05509610527336, 6.990362820561834 53.05438183879062, 6.98782845970859 53.049076391166, 6.980387868631451 53.0409087883468, 6.955790045078954 53.01386065707657, 6.954654138592885 53.014145189889675, 6.953999988110538 53.01432857203782, 6.941662907325557 53.01741926068196, 6.935853967528866 53.01962292189209, 6.911911025503417 53.03471126276661, 6.907702759065422 53.038880971886435, 6.901891450687372 53.035543587749004, 6.903334084356973 53.034365066138314, 6.898931075763234 53.03240647842648, 6.881443424401884 53.04661881354255, 6.868641296321091 53.04128416127779, 6.865494704721466 53.04289675286905, 6.865103607316133 53.0428078825718, 6.8612874465198095 53.0408740175001, 6.8970879987378035 53.018051193039724, 6.904620002668354 53.0132345340603, 6.907130511865866 53.01162876557213, 6.9071844553306425 53.01159424719819, 6.92217126290755 53.0020046650283, 6.934679925593389 52.99399610385792, 6.935684803872604 52.99335254551787, 6.937064318309637 52.992369752548946, 6.939546335086242 52.990237169974826, 6.943151002400512 52.98713948144983, 6.9483954128446035 52.98263168869267, 6.952867912791861 52.97878653071953, 6.956650442159328 52.97553387161499, 6.969586281565962 52.96442721488398, 6.970352660552979 52.9637690122786, 6.978563518636572 52.95671684965256, 6.980119888756283 52.95538292701317, 6.985585926847232 52.950690221352446, 6.988488249687123 52.94820537763511, 7.001023418327328 52.93742545006098, 7.002899220414819 52.9358148371443, 7.003831543415873 52.93501201122956, 7.0138085625375926 52.92644601348618, 7.015697681079084 52.9248156556931, 7.02264940688013 52.92086236596839, 7.026854375416063 52.91903701141883, 7.027831576295254 52.92164628598912, 7.031887267889691 52.925305751264496, 7.036299778269329 52.92926598064797, 7.063425971845325 52.930970487620755, 7.064653759115366 52.95077390696916, 7.064675475022248 52.95118460422997, 7.0673419824481165 52.95211145932461, 7.069936094062194 52.953189082269695, 7.071118315675564 52.98309281950441, 7.072058182908137 53.003786683570695, 7.092200596501442 53.01294154989418, 7.095672854975213 53.014500316054004, 7.1000134723581825 53.01644444417272, 7.097958717349146 53.02122247493382, 7.09578626570705 53.021198904921214, 7.091959473256937 53.022846141679736, 7.088447638302929 53.0263416539864, 7.082749308200882 53.02549768197262, 7.080377827840957 53.02974951957934, 7.082637851263072 53.03351535399184, 7.084263429910759 53.03950391727447, 7.086676418080533 53.040488877347435, 7.086119366162837 53.042346912340165, 7.081655111663611 53.04446450438259, 7.071725209255314 53.04360317522604, 7.070108345693541 53.042770987809554, 7.068048017200777 53.043508378234634, 7.067055491412683 53.04769077656477, 7.068328492607545 53.0507842379608, 7.071996169742683 53.050734706134065, 7.074541103101273 53.049946890985936, 7.076640146269355 53.05118405876866, 7.080162910362117 53.05917303885186, 7.080095416626743 53.06144222995064, 7.076880436564246 53.06369064289554, 7.070465977296417 53.06619287915824, 7.065946720670504 53.0672789952731, 7.064653367706018 53.06695011545061, 7.060163479685069 53.06580826269817, 7.03719861470439 53.064831345657744, 7.033648040599868 53.06474787596831, 7.03237894358506 53.0667755920038, 7.029532834567396 53.06664899744054, 7.019100742976309 53.07146698155297, 7.015445869600888 53.071774135553824, 7.013333022160959 53.069440511088246, 7.010133386196172 53.073701699220166)))",64.2,80.0
cbs_gemeente_2020_gegeneraliseerd.7,GM0047,Veendam,2020GM0047,gemeente,"MULTIPOLYGON (((6.8996273048078205 53.12807347112164, 6.898943361486134 53.12816329736422, 6.8970398228082965 53.12849418954445, 6.8970997569590455 53.127578097293075, 6.894717730186481 53.12785377137521, 6.88625355447806 53.1285995038923, 6.8850474793418925 53.12742564859279, 6.884268755802029 53.12561636863543, 6.8830269351299735 53.12581725010375, 6.882814998656248 53.1251954311883, 6.880017350296202 53.1256476188494, 6.878939537765267 53.12582177923074, 6.878619235722655 53.12514871880844, 6.874292856541506 53.125368440527126, 6.874123874134845 53.123547303133705, 6.865958020922281 53.12392810612373, 6.865928939202767 53.12438729504475, 6.8651590162040375 53.12442116935559, 6.851542183418133 53.12502114722702, 6.8231011252371 53.126219023313006, 6.821169035195613 53.12883168773744, 6.81580593804219 53.12742235898353, 6.803239535972092 53.12408968370966, 6.8059880982851 53.12032594739792, 6.801673952818199 53.11917167734163, 6.806959691502968 53.09825521052989, 6.808450537352787 53.09227957956609, 6.813944746074341 53.070971583127374, 6.814535534153286 53.07059805818446, 6.837170404695798 53.05622843650471, 6.843273029457817 53.05234421684225, 6.8612874465198095 53.0408740175001, 6.865103607316133 53.0428078825718, 6.865494704721466 53.04289675286905, 6.868641296321091 53.04128416127779, 6.881443424401884 53.04661881354255, 6.898931075763234 53.03240647842648, 6.903334084356973 53.034365066138314, 6.901891450687372 53.035543587749004, 6.907702759065422 53.038880971886435, 6.905525011847047 53.04362951036812, 6.920629164499512 53.04525508954145, 6.9199049506275525 53.04931216909216, 6.933343544227787 53.04961279448131, 6.933021907856169 53.05358778513352, 6.924440495705252 53.05777745645623, 6.929094287071291 53.07182908117713, 6.929606022231435 53.07336403260512, 6.930594509146225 53.07285161760487, 6.936893090986286 53.07742188034096, 6.943836421703395 53.08191417477372, 6.9554095361550035 53.09327087834189, 6.956890874316827 53.09471066122371, 6.95795153326222 53.09435486189929, 6.958397271850521 53.095266690493524, 6.959382095847817 53.094936721141444, 6.960598125828864 53.09580134586043, 6.960784800625546 53.09743023052105, 6.961735259108753 53.11002129733447, 6.959339123922346 53.120175900414615, 6.949835724583474 53.121168820457555, 6.934801531653269 53.12414247697129, 6.8996273048078205 53.12807347112164)))",71.4,86.0
